user_id,age,sex,occupation
9258,74,M,Doctor
9259,36,F,College
9260,53,M,Executive
9261,43,M,Other
9262,53,M,Executive
9263,43,M,Writer
9264,43,F,Sales
9265,36,M,Other
9266,53,M,College
9267,43,F,Sales
9268,43,M,Sales
9269,74,F,Educator
9270,53,M,Self-employed
9271,43,M,Executive
9272,53,M,Programmer
9273,68,M,Artist
9274,19,F,Other
9275,36,M,College
9276,36,M,Scientist
9277,53,M,Executive
9278,53,M,Executive
9279,43,F,Programmer
9280,36,M,College
9281,68,F,Other
9282,68,M,Retired
9283,43,M,Programmer
9284,36,F,College
9285,36,M,Artist
9286,53,F,Educator
9287,53,M,Scientist
9288,43,F,Executive
9289,43,F,College
9290,43,M,College
9291,53,M,Technician
9292,68,M,Other
9293,53,F,College
9294,53,F,Doctor
9295,43,F,Scientist
9296,43,M,Scientist
9297,43,M,Sales
9298,63,M,Doctor
9299,36,F,College
9300,43,M,College
9301,63,M,Writer
9302,43,M,Sales
9303,68,M,Lawyer
9304,43,F,Educator
9305,43,M,Scientist
9306,43,F,College
9307,43,M,College
9308,43,M,Programmer
9309,36,F,Writer
9310,36,M,Lawyer
9311,53,F,Other
9312,53,M,Other
9313,53,M,Executive
9314,43,M,Writer
9315,53,M,Executive
9316,43,M,Writer
9317,43,M,Technician
9318,53,M,Executive
9319,63,M,Scientist
9320,43,M,Executive
9321,43,M,Technician
9322,63,M,Administrator
9323,53,M,Self-employed
9324,43,M,Doctor
9325,43,M,College
9326,53,F,Executive
9327,74,M,Retired
9328,43,M,Sales
9329,63,M,Doctor
9330,43,M,Sales
9331,43,F,Executive
9332,68,F,Doctor
9333,63,M,Sales
9334,36,M,College
9335,36,M,Tradesman
9336,36,M,Sales
9337,36,M,College
9338,19,M,Student
9339,43,F,College
9340,53,M,Customer Service
9341,43,F,Artist
9342,43,M,Technician
9343,74,M,Technician
9344,63,F,Customer Service
9345,74,M,Writer
9346,63,M,Sales
9347,68,M,Doctor
9348,36,F,Writer
9349,43,M,Technician
9350,63,M,Sales
9351,43,M,College
9352,36,F,College
9353,53,M,Writer
9354,43,M,Executive
9355,43,M,Programmer
9356,19,M,Unemployed
9357,43,M,College
9358,74,M,Retired
9359,74,F,Retired
9360,43,M,Educator
9361,53,M,Educator
9362,36,F,College
9363,53,M,Sales
9364,53,M,Technician
9365,53,F,Sales
9366,63,M,Executive
9367,36,M,Programmer
9368,74,M,Unemployed
9369,68,M,Tradesman
9370,53,F,Educator
9371,43,F,Executive
9372,43,M,Executive
9373,36,M,Self-employed
9374,53,M,Other
9375,43,M,Other
9376,53,M,Technician
9377,43,M,College
9378,63,M,Self-employed
9379,43,M,Technician
9380,63,M,Self-employed
9381,43,M,Writer
9382,43,F,Customer Service
9383,36,F,College
9384,53,M,Other
9385,43,M,Executive
9386,53,M,Executive
9387,53,F,Executive
9388,63,M,Self-employed
9389,36,F,College
9390,36,F,Other
9391,36,F,Customer Service
9392,53,M,Other
9393,53,M,Technician
9394,43,M,Executive
9395,43,M,Educator
9396,53,M,Executive
9397,43,M,Tradesman
9398,43,F,Educator
9399,43,M,Writer
9400,43,F,Other
9401,43,M,College
9402,43,F,Other
9403,53,F,Homemaker
9404,74,M,Retired
9405,68,M,Technician
9406,53,M,Sales
9407,68,M,Self-employed
9408,43,M,Sales
9409,63,M,Tradesman
9410,36,M,College
9411,43,M,Artist
9412,74,M,Retired
9413,36,M,Self-employed
9414,53,M,Customer Service
9415,43,M,College
9416,53,M,Self-employed
9417,43,M,Technician
9418,36,M,College
9419,53,M,Educator
9420,68,M,Other
9421,43,M,Other
9422,19,F,Student
9423,74,M,Self-employed
9424,53,M,Executive
9425,43,F,Homemaker
9426,36,M,College
9427,36,M,Educator
9428,43,F,Educator
9429,36,M,Other
9430,63,F,Writer
9431,36,M,College
9432,68,M,Doctor
9433,53,M,Programmer
9434,53,M,Executive
9435,43,M,Executive
9436,43,M,Programmer
9437,43,M,Customer Service
9438,36,M,Writer
9439,43,M,College
9440,43,M,Sales
9441,53,M,Executive
9442,53,M,Writer
9443,53,M,Customer Service
9444,43,M,Farmer
9445,53,M,Sales
9446,43,F,Executive
9447,63,F,Customer Service
9448,43,M,Technician
9449,43,M,College
9450,53,M,Educator
9451,36,M,College
9452,43,M,Tradesman
9453,43,F,Technician
9454,43,M,Technician
9455,53,M,Executive
9456,43,M,Programmer
9457,36,F,Artist
9458,36,F,Administrator
9459,63,M,Educator
9460,43,F,Executive
9461,63,M,Executive
9462,43,M,Customer Service
9463,43,M,Executive
9464,43,M,Doctor
9465,36,M,Writer
9466,43,M,Writer
9467,43,M,Sales
9468,63,M,Educator
9469,43,F,Executive
9470,63,F,Educator
9471,63,F,Doctor
9472,43,M,Programmer
9473,36,M,Programmer
9474,36,M,College
9475,63,M,Educator
9476,53,M,Other
9477,43,F,Other
9478,43,F,Other
9479,36,M,Technician
9480,74,M,Technician
9481,43,F,Sales
9482,36,M,Programmer
9483,53,F,Technician
9484,68,M,Sales
9485,53,F,Writer
9486,43,M,Executive
9487,43,M,Programmer
9488,36,F,Administrator
9489,43,M,Sales
9490,43,M,Customer Service
9491,43,F,Lawyer
9492,43,M,Sales
9493,53,M,Executive
9494,36,M,Other
9495,43,F,Other
9496,43,M,Technician
9497,43,M,Writer
9498,63,M,Other
9499,36,M,College
9500,19,M,College
9501,53,M,Other
9502,43,F,College
9503,43,M,Scientist
9504,43,F,Sales
9505,43,M,Sales
9506,43,M,Sales
9507,43,M,Sales
9508,43,M,Writer
9509,63,M,Technician
9510,53,M,Technician
9511,36,M,College
9512,43,M,Doctor
9513,53,F,Self-employed
9514,53,M,Lawyer
9515,43,M,Sales
9516,68,M,Other
9517,68,F,Educator
9518,43,M,Executive
9519,36,M,College
9520,43,M,Other
9521,36,M,College
9522,68,M,Technician
9523,63,F,Executive
9524,36,M,College
9525,43,M,Other
9526,36,F,Other
9527,36,M,College
9528,63,M,Technician
9529,36,M,College
9530,43,M,Other
9531,43,M,Self-employed
9532,53,M,Executive
9533,43,M,Technician
9534,43,M,Educator
9535,36,M,College
9536,53,M,Customer Service
9537,53,F,Artist
9538,43,M,Technician
9539,43,M,Administrator
9540,53,M,Executive
9541,53,F,Executive
9542,36,F,Executive
9543,36,M,College
9544,36,M,Executive
9545,43,F,Scientist
9546,36,M,Programmer
9547,43,M,Other
9548,36,M,College
9549,36,M,College
9550,36,F,College
9551,68,M,Other
9552,36,M,Technician
9553,43,M,Self-employed
9554,36,M,Programmer
9555,53,M,Administrator
9556,36,M,College
9557,36,M,Programmer
9558,36,F,Executive
9559,43,F,Sales
9560,43,M,Other
9561,43,M,Other
9562,36,M,Other
9563,53,M,Executive
9564,43,F,Other
9565,36,F,College
9566,53,M,Artist
9567,43,M,Other
9568,53,M,Customer Service
9569,63,F,Educator
9570,43,M,Other
9571,43,F,Lawyer
9572,53,F,Sales
9573,43,M,Artist
9574,53,M,Technician
9575,63,M,Tradesman
9576,36,M,College
9577,19,M,Student
9578,53,M,Other
9579,43,F,College
9580,36,M,Technician
9581,43,M,Administrator
9582,43,M,Scientist
9583,43,M,Technician
9584,43,F,College
9585,53,M,Programmer
9586,43,M,Writer
9587,53,M,Self-employed
9588,63,M,Executive
9589,53,F,Executive
9590,43,M,Customer Service
9591,74,F,Other
9592,53,F,Artist
9593,53,M,Self-employed
9594,43,M,Scientist
9595,74,M,Executive
9596,43,M,Technician
9597,36,M,Customer Service
9598,36,M,Technician
9599,36,M,College
9600,43,F,Doctor
9601,53,M,Sales
9602,43,F,Doctor
9603,43,M,Artist
9604,43,M,Lawyer
9605,43,M,Tradesman
9606,63,M,Other
9607,43,M,Sales
9608,43,M,Other
9609,36,F,Artist
9610,53,M,Programmer
9611,36,M,College
9612,53,M,Lawyer
9613,19,M,Student
9614,53,F,Doctor
9615,43,M,Tradesman
9616,68,M,Executive
9617,74,F,Other
9618,68,M,Administrator
9619,36,M,Other
9620,36,F,Administrator
9621,36,M,Educator
9622,53,F,Other
9623,43,F,Homemaker
9624,36,M,Other
9625,53,M,Writer
9626,53,M,Writer
9627,53,M,Administrator
9628,43,M,Artist
9629,63,F,Other
9630,36,F,Scientist
9631,53,M,Doctor
9632,74,F,Artist
9633,43,F,Homemaker
9634,19,M,Other
9635,43,M,Other
9636,53,F,College
9637,43,M,Technician
9638,74,M,Educator
9639,43,M,Self-employed
9640,53,M,Writer
9641,53,F,Administrator
9642,43,M,Programmer
9643,53,F,Executive
9644,19,F,Student
9645,36,M,Programmer
9646,43,F,Scientist
9647,53,M,Technician
9648,53,F,Homemaker
9649,43,F,Technician
9650,36,M,Doctor
9651,43,M,Artist
9652,43,M,Sales
9653,43,M,Other
9654,43,M,Other
9655,43,M,Technician
9656,63,M,Other
9657,53,M,Executive
9658,74,M,Technician
9659,68,M,Self-employed
9660,43,M,Executive
9661,36,M,College
9662,36,M,Educator
9663,53,M,Lawyer
9664,43,M,Programmer
9665,36,M,Student
9666,43,M,Technician
9667,53,F,Educator
9668,43,M,Executive
9669,68,F,Executive
9670,36,M,College
9671,36,M,College
9672,68,M,Lawyer
9673,53,M,Tradesman
9674,68,M,Educator
9675,68,M,Educator
9676,43,M,Other
9677,43,M,Doctor
9678,43,M,Artist
9679,36,M,College
9680,53,M,Executive
9681,43,M,Other
9682,43,F,Executive
9683,43,M,Technician
9684,43,F,Lawyer
9685,53,M,Technician
9686,53,M,Writer
9687,43,M,Executive
9688,36,M,College
9689,43,F,Other
9690,43,M,Other
9691,43,M,Sales
9692,43,M,Programmer
9693,36,M,Scientist
9694,43,M,Technician
9695,43,F,Executive
9696,63,F,Customer Service
9697,36,M,Technician
9698,43,F,Executive
9699,36,M,College
9700,53,M,Executive
9701,53,M,Programmer
9702,53,M,Self-employed
9703,53,F,Homemaker
9704,53,F,Educator
9705,43,M,Other
9706,63,M,Other
9707,19,F,Student
9708,63,F,Executive
9709,43,M,Sales
9710,63,M,Sales
9711,43,M,College
9712,53,M,Customer Service
9713,43,M,Artist
9714,43,M,Writer
9715,53,M,Executive
9716,53,F,Programmer
9717,43,F,Programmer
9718,43,M,Other
9719,43,M,College
9720,43,F,Educator
9721,43,M,Executive
9722,68,F,Educator
9723,43,M,Artist
9724,43,M,Technician
9725,43,M,Customer Service
9726,43,M,Executive
9727,68,F,Educator
9728,36,M,Doctor
9729,43,M,Other
9730,36,M,Other
9731,43,M,Executive
9732,53,M,Technician
9733,43,M,Scientist
9734,43,M,Programmer
9735,43,M,Artist
9736,53,M,Executive
9737,43,M,Scientist
9738,43,M,Executive
9739,74,F,Administrator
9740,43,M,Sales
9741,53,M,Educator
9742,53,M,Scientist
9743,36,M,Programmer
9744,53,F,Other
9745,63,M,Executive
9746,43,M,Programmer
9747,36,F,Other
9748,74,M,Executive
9749,43,M,Programmer
9750,19,M,Student
9751,53,M,Other
9752,43,M,Technician
9753,43,F,Executive
9754,43,M,Technician
9755,36,M,Customer Service
9756,36,M,Programmer
9757,53,M,Technician
9758,68,M,Technician
9759,43,M,Educator
9760,63,M,Executive
9761,43,M,Scientist
9762,43,M,Tradesman
9763,43,M,Sales
9764,53,M,Doctor
9765,36,M,College
9766,43,M,Technician
9767,53,M,Executive
9768,36,M,College
9769,36,M,College
9770,43,M,Educator
9771,43,M,Technician
9772,43,M,Technician
9773,36,M,College
9774,36,M,College
9775,43,M,Other
9776,53,M,Educator
9777,43,M,Sales
9778,63,M,Executive
9779,74,M,Lawyer
9780,36,M,Customer Service
9781,43,M,Other
9782,43,M,Other
9783,53,F,Executive
9784,43,M,Other
9785,43,F,Homemaker
9786,43,M,Customer Service
9787,63,M,Retired
9788,36,M,College
9789,43,F,Other
9790,36,F,College
9791,53,F,Programmer
9792,36,F,Educator
9793,43,M,Executive
9794,74,M,Executive
9795,68,F,Sales
9796,36,M,Programmer
9797,43,M,Executive
9798,53,F,Customer Service
9799,53,M,Doctor
9800,68,M,Other
9801,43,M,Technician
9802,68,M,Doctor
9803,43,M,Artist
9804,43,M,Educator
9805,68,F,Administrator
9806,36,F,Educator
9807,43,M,Other
9808,43,M,College
9809,43,M,Scientist
9810,53,F,Administrator
9811,43,M,Educator
9812,53,M,Technician
9813,53,M,Doctor
9814,43,M,Other
9815,53,M,Programmer
9816,43,F,College
9817,36,M,College
9818,43,M,Other
9819,63,F,Artist
9820,19,M,Other
9821,74,F,Lawyer
9822,43,F,Other
9823,43,M,Executive
9824,43,F,Educator
9825,43,F,Writer
9826,43,F,Other
9827,43,F,Other
9828,36,F,Other
9829,43,F,Other
9830,43,F,Technician
9831,68,M,Tradesman
9832,43,M,Doctor
9833,36,M,College
9834,36,F,College
9835,36,F,College
9836,63,M,Sales
9837,43,M,Executive
9838,43,M,Executive
9839,36,M,Other
9840,36,M,Educator
9841,36,M,Programmer
9842,36,M,Other
9843,53,F,Homemaker
9844,43,M,Doctor
9845,53,F,Educator
9846,36,M,College
9847,53,F,Unemployed
9848,43,M,Executive
9849,53,M,Doctor
9850,68,M,Executive
9851,43,M,Scientist
9852,53,M,Technician
9853,53,M,Executive
9854,43,M,Scientist
9855,43,M,Technician
9856,43,F,Administrator
9857,53,M,Administrator
9858,63,M,Technician
9859,43,M,Programmer
9860,43,M,Technician
9861,43,M,Writer
9862,63,M,Writer
9863,74,M,Executive
9864,43,M,Technician
9865,36,M,Educator
9866,43,M,Educator
9867,68,M,Artist
9868,43,M,Writer
9869,43,F,Educator
9870,36,M,College
9871,36,F,Doctor
9872,43,F,Executive
9873,43,M,Educator
9874,36,M,Artist
9875,43,M,Executive
9876,68,F,Farmer
9877,43,M,Technician
9878,43,F,Sales
9879,68,M,Sales
9880,43,F,Other
9881,63,M,Tradesman
9882,53,F,Self-employed
9883,19,F,Student
9884,36,M,College
9885,43,M,Programmer
9886,53,M,Other
9887,43,M,Executive
9888,43,M,Scientist
9889,53,M,Other
9890,36,M,Administrator
9891,43,M,Programmer
9892,68,M,Self-employed
9893,43,M,Sales
9894,43,M,Sales
9895,43,M,Technician
9896,53,F,Writer
9897,36,M,Sales
9898,63,F,Homemaker
9899,43,M,Other
9900,63,M,Technician
9901,36,M,College
9902,43,M,Technician
9903,43,M,Other
9904,68,M,Writer
9905,19,F,Student
9906,63,M,Sales
9907,53,M,Administrator
9908,36,M,Programmer
9909,36,M,Technician
9910,43,M,Technician
9911,36,M,College
9912,43,M,Educator
9913,63,F,Artist
9914,43,M,Executive
9915,43,M,Other
9916,43,M,Other
9917,63,M,Educator
9918,53,M,Self-employed
9919,43,M,Administrator
9920,43,M,Executive
9921,36,M,Artist
9922,74,M,Sales
9923,68,M,Self-employed
9924,36,M,College
9925,43,M,Programmer
9926,53,M,Executive
9927,36,M,College
9928,63,M,Technician
9929,63,M,Doctor
9930,36,M,College
9931,74,F,Self-employed
9932,43,M,Writer
9933,43,M,Doctor
9934,53,M,Self-employed
9935,53,F,Other
9936,53,M,Other
9937,74,M,Technician
9938,63,M,Lawyer
9939,43,M,Technician
9940,43,F,Sales
9941,36,M,Sales
9942,43,M,Customer Service
9943,43,M,Other
9944,19,M,Student
9945,43,M,Technician
9946,68,M,Technician
9947,36,F,Sales
9948,43,M,Other
9949,36,M,Technician
9950,43,M,Writer
9951,36,M,Other
9952,43,M,College
9953,36,M,Technician
9954,53,M,College
9955,53,F,Administrator
9956,43,M,College
9957,53,F,Homemaker
9958,43,M,Tradesman
9959,63,M,Other
9960,53,M,Technician
9961,43,M,Sales
9962,36,M,College
9963,53,M,Artist
9964,68,M,Programmer
9965,43,M,Programmer
9966,43,M,Artist
9967,43,F,Self-employed
9968,43,M,Other
9969,43,M,Customer Service
9970,74,M,Administrator
9971,43,M,Customer Service
9972,43,M,Executive
9973,53,F,Doctor
9974,43,M,Other
9975,53,M,Tradesman
9976,53,F,Programmer
9977,74,M,Artist
9978,43,M,Artist
9979,63,M,Executive
9980,53,M,Writer
9981,63,M,Technician
9982,36,M,College
9983,53,F,Executive
9984,53,F,Self-employed
9985,63,F,Educator
9986,43,F,Programmer
9987,43,M,Other
9988,63,F,Programmer
9989,63,M,Other
9990,43,M,College
9991,36,F,College
9992,63,F,Educator
9993,43,M,Programmer
9994,36,M,College
9995,53,M,Other
9996,43,M,Other
9997,53,M,Lawyer
9998,63,M,Executive
9999,63,F,Educator
10000,53,F,Sales
10001,43,M,Educator
10002,74,F,Other
10003,68,M,Writer
10004,74,M,Self-employed
10005,36,M,Lawyer
10006,43,M,Other
10007,36,F,Artist
10008,43,M,Artist
10009,74,M,Executive
10010,43,F,Artist
10011,36,F,College
10012,43,F,Doctor
10013,43,M,Executive
10014,53,M,Other
10015,43,F,Customer Service
10016,43,F,Other
10017,53,M,Sales
10018,53,M,Retired
10019,68,F,Homemaker
10020,43,M,College
10021,63,F,Other
10022,74,M,Retired
10023,43,M,Other
10024,43,M,Executive
10025,63,M,Self-employed
10026,43,M,Executive
10027,36,F,College
10028,43,F,Sales
10029,68,M,Programmer
10030,43,M,Self-employed
10031,43,M,Executive
10032,43,M,College
10033,43,M,Other
10034,68,M,Executive
10035,53,M,Technician
10036,36,M,Sales
10037,53,M,Technician
10038,63,M,Other
10039,53,M,Technician
10040,53,M,Executive
10041,43,F,Educator
10042,63,M,Self-employed
10043,74,M,Retired
10044,68,M,Other
10045,53,M,Executive
10046,19,M,Executive
10047,53,M,Programmer
10048,36,M,Educator
10049,36,M,Executive
10050,43,M,Sales
10051,43,M,Technician
10052,36,M,College
10053,43,M,Educator
10054,43,M,Other
10055,63,F,Administrator
10056,68,M,Other
10057,43,M,Sales
10058,63,F,Writer
10059,53,M,Technician
10060,43,M,Doctor
10061,68,M,Writer
10062,53,M,Sales
10063,53,F,Homemaker
10064,43,M,Customer Service
10065,74,F,Doctor
10066,43,M,Executive
10067,43,F,Executive
10068,43,M,College
10069,74,F,Administrator
10070,53,M,Executive
10071,43,M,Other
10072,43,M,Programmer
10073,43,M,Doctor
10074,43,M,Other
10075,36,M,College
10076,43,M,Educator
10077,68,M,Self-employed
10078,68,M,Doctor
10079,43,M,Self-employed
10080,43,M,Writer
10081,36,M,Administrator
10082,53,M,Scientist
10083,43,F,Scientist
10084,53,F,Administrator
10085,74,M,Retired
10086,63,M,Technician
10087,36,M,College
10088,53,F,Educator
10089,63,M,Lawyer
10090,53,M,Doctor
10091,36,M,Sales
10092,43,M,Artist
10093,43,M,Tradesman
10094,53,M,Administrator
10095,68,M,Other
10096,19,M,Student
10097,53,M,Doctor
10098,43,M,Doctor
10099,43,M,Sales
10100,43,M,Tradesman
10101,68,M,Doctor
10102,43,M,Executive
10103,53,F,Educator
10104,63,M,Other
10105,63,F,Customer Service
10106,43,M,Other
10107,63,M,Writer
10108,74,M,Administrator
10109,53,M,Scientist
10110,43,M,Scientist
10111,43,M,Technician
10112,68,M,Doctor
10113,43,M,Doctor
10114,53,M,Doctor
10115,43,M,Self-employed
10116,43,M,Technician
10117,53,F,Artist
10118,43,M,Scientist
10119,53,M,Technician
10120,53,M,Educator
10121,36,M,Programmer
10122,43,M,Writer
10123,74,M,Sales
10124,74,M,Retired
10125,43,F,Doctor
10126,19,F,Student
10127,19,M,College
10128,43,M,Administrator
10129,43,M,Executive
10130,74,M,Doctor
10131,43,M,Technician
10132,43,F,Other
10133,43,M,College
10134,43,M,Technician
10135,43,M,Other
10136,43,M,Scientist
10137,43,M,Executive
10138,53,M,Executive
10139,53,M,Technician
10140,74,M,Doctor
10141,36,M,College
10142,19,M,Student
10143,36,M,Self-employed
10144,36,M,Self-employed
10145,68,M,Executive
10146,43,M,Self-employed
10147,43,F,Other
10148,53,M,Technician
10149,53,M,Administrator
10150,63,F,Executive
10151,43,M,Scientist
10152,63,M,Tradesman
10153,53,M,Technician
10154,53,M,Sales
10155,43,M,Scientist
10156,53,M,Executive
10157,36,M,College
10158,43,M,Administrator
10159,68,M,Educator
10160,43,M,Self-employed
10161,63,M,Executive
10162,36,M,Unemployed
10163,43,F,College
10164,43,M,Tradesman
10165,53,M,Artist
10166,43,M,Technician
10167,68,M,Technician
10168,53,M,Doctor
10169,74,M,Lawyer
10170,53,M,Doctor
10171,63,M,Executive
10172,43,M,Technician
10173,63,M,College
10174,63,F,Programmer
10175,19,M,Student
10176,68,M,Self-employed
10177,43,M,Executive
10178,43,M,Executive
10179,74,M,Sales
10180,43,M,Other
10181,53,M,Technician
10182,74,M,Executive
10183,43,F,Customer Service
10184,36,M,College
10185,68,F,Educator
10186,53,M,Technician
10187,68,F,Executive
10188,53,F,Executive
10189,53,M,Educator
10190,43,M,Other
10191,63,M,Writer
10192,43,M,Sales
10193,68,M,Technician
10194,43,M,Educator
10195,68,M,Technician
10196,74,M,Writer
10197,68,M,Tradesman
10198,19,F,Student
10199,68,F,Homemaker
10200,53,M,Writer
10201,63,M,Other
10202,43,F,Sales
10203,74,M,Executive
10204,53,M,Educator
10205,43,F,Sales
10206,43,F,Executive
10207,43,M,Writer
10208,63,F,Doctor
10209,68,M,Other
10210,63,M,Executive
10211,74,M,Self-employed
10212,53,M,Executive
10213,36,F,Lawyer
10214,53,F,Administrator
10215,53,M,Other
10216,63,M,Executive
10217,53,M,Technician
10218,68,F,Self-employed
10219,53,F,Writer
10220,74,M,Retired
10221,43,F,Executive
10222,43,M,Tradesman
10223,43,M,Educator
10224,68,M,Executive
10225,43,M,Sales
10226,43,M,Executive
10227,74,F,Writer
10228,68,M,Executive
10229,53,M,Sales
10230,63,M,Technician
10231,63,F,Scientist
10232,53,M,Technician
10233,74,M,Retired
10234,36,M,College
10235,74,F,Retired
10236,53,M,Sales
10237,63,F,Educator
10238,36,M,College
10239,43,F,Homemaker
10240,63,M,Executive
10241,43,F,Other
10242,43,M,Executive
10243,43,M,Tradesman
10244,53,M,Executive
10245,43,F,Scientist
10246,53,F,Educator
10247,53,M,Educator
10248,53,F,Other
10249,74,M,Other
10250,43,M,Technician
10251,63,M,Customer Service
10252,74,M,Tradesman
10253,53,M,Executive
10254,43,F,Other
10255,43,M,Executive
10256,43,M,Technician
10257,36,M,College
10258,68,M,Technician
10259,53,M,Technician
10260,53,M,Other
10261,53,M,College
10262,63,F,Technician
10263,53,F,Technician
10264,63,F,Educator
10265,43,F,Administrator
10266,53,F,Doctor
10267,43,M,Unemployed
10268,68,M,Tradesman
10269,53,M,Technician
10270,74,M,Retired
10271,68,F,Tradesman
10272,53,F,Writer
10273,53,M,College
10274,63,F,Administrator
10275,68,M,Artist
10276,43,F,Administrator
10277,43,M,Sales
10278,53,M,Self-employed
10279,68,M,Executive
10280,53,M,Technician
10281,53,M,Executive
10282,68,M,Executive
10283,74,M,Executive
10284,53,M,Technician
10285,68,M,Programmer
10286,53,F,Executive
10287,43,M,College
10288,43,M,College
10289,36,F,Technician
10290,68,F,Other
10291,63,M,Executive
10292,53,F,Administrator
10293,63,M,Lawyer
10294,43,M,Technician
10295,68,M,Programmer
10296,19,F,Artist
10297,68,M,Self-employed
10298,43,M,Technician
10299,53,M,Technician
10300,43,M,Self-employed
10301,53,F,Doctor
10302,53,F,Doctor
10303,43,M,Executive
10304,63,M,Educator
10305,43,M,Programmer
10306,74,M,Retired
10307,53,M,Executive
10308,63,F,Writer
10309,53,M,Tradesman
10310,63,M,Executive
10311,53,M,Executive
10312,63,M,Technician
10313,63,M,Retired
10314,63,F,Educator
10315,63,F,Self-employed
10316,63,F,Other
10317,53,M,Self-employed
10318,63,F,Executive
10319,43,M,Self-employed
10320,53,M,Technician
10321,74,M,Retired
10322,53,M,Other
10323,43,F,Homemaker
10324,68,M,Executive
10325,53,M,Other
10326,53,M,Technician
10327,43,M,Executive
10328,43,F,Homemaker
10329,53,M,Sales
